,identifiant_unique_client,nombre_commandes,montant_total_acheté,panier_moyen,note_moyenne,taux_avis,types_paiement_utilisés,paiement_en_plusieurs_fois,moyenne_nbre_paiements,variete_categories,dernier_achat,premier_achat,etat_client,code_postal_client,cp_etats_clients,recence,anciennete,frequence_commande_mensuelle,jours_entre_commandes_moyen
11937,2012b2a91b073059bd14c5ab78911e43,1,51.33,51.33,5.0,1.0,1,1.0,5.0,1,2018-07-02,2018-07-02,São Paulo,8753,01000,63,1,30.0,1.0
11938,2012db34ee78af8a52551ac4850def91,1,91.89,91.89,5.0,1.0,1,0.0,1.0,1,2018-01-19,2018-01-19,São Paulo,12215,01000,227,1,30.0,1.0
11939,20134a16b116e15ae14d29d8511ff81e,1,75.45,75.45,4.0,1.0,1,0.0,1.0,1,2018-03-29,2018-03-29,São Paulo,5101,01000,158,1,30.0,1.0
11940,20139dd17ffae8bd2c669fdcf9f082e6,1,99.14,99.14,5.0,1.0,1,1.0,3.0,1,2018-03-30,2018-03-30,Minas Gerais,32423,30000,157,1,30.0,1.0
11941,20148c23f552340b3333c0fb535a59b1,1,317.99,317.99,5.0,1.0,1,0.0,1.0,1,2017-10-19,2017-10-19,São Paulo,13820,01000,319,1,30.0,1.0
11942,2014ec1b0056f51cfc268c9a868f113b,1,75.17,75.17,5.0,1.0,1,1.0,7.0,1,2017-12-16,2017-12-16,São Paulo,17310,01000,261,1,30.0,1.0
11943,2015cd1d7aec90a593ba1aaa28440665,1,46.86,46.86,5.0,1.0,1,1.0,4.0,1,2018-06-28,2018-06-28,Minas Gerais,38082,30000,67,1,30.0,1.0
11944,2017df0974589166352f8380c4f277fa,1,77.57,77.57,5.0,1.0,1,1.0,6.0,1,2017-09-07,2017-09-07,Minas Gerais,36976,30000,361,1,30.0,1.0
11945,20185c8c9a8735753b2cb000d6024c14,1,155.03,155.03,4.0,1.0,1,1.0,3.0,1,2018-08-08,2018-08-08,Minas Gerais,36800,30000,26,1,30.0,1.0
11946,201a66e32793d607c47eb8282cd85fe9,1,58.48,58.48,4.0,1.0,1,0.0,1.0,1,2018-02-25,2018-02-25,São Paulo,13214,01000,190,1,30.0,1.0
11947,201b506ed6f89c9de7c4fbfeea94ab59,1,95.64,95.64,5.0,1.0,1,1.0,9.0,1,2017-11-28,2017-11-28,Bahia,48120,40000,279,1,30.0,1.0
11948,201c72d7a094d84c55f00c6cd0a5223e,1,92.89,92.89,5.0,1.0,1,1.0,4.0,1,2018-07-23,2018-07-23,Rio Grande do Sul,99054,90000,42,1,30.0,1.0
11949,201cf05e934312a524afa65a6565b795,1,147.15,147.15,5.0,1.0,1,0.0,1.0,1,2017-12-04,2017-12-04,São Paulo,4058,01000,273,1,30.0,1.0
11950,201dff9b3449376eebb3469de6c95d29,1,29.66,29.66,5.0,1.0,1,0.0,1.0,1,2017-12-15,2017-12-15,São Paulo,4205,01000,262,1,30.0,1.0
11951,201e18d3b497478c79eaf7306aa38a21,1,338.68,169.34,4.0,1.0,1,1.0,3.0,1,2017-12-12,2017-12-12,São Paulo,8230,01000,265,1,30.0,1.0
11952,201ec4a0f262452dc44970d371ce94e0,1,368.6,368.6,5.0,1.0,1,1.0,6.0,1,2017-12-19,2017-12-19,Rio de Janeiro,20530,20000,258,1,30.0,1.0
11953,202071f9dcb1c67ea10e27a67248a519,1,115.29,115.29,1.0,1.0,1,1.0,2.0,1,2018-08-06,2018-08-06,São Paulo,14730,01000,28,1,30.0,1.0
11954,2021f54a47483b25fe2629c901a81995,1,181.55,181.55,5.0,1.0,1,0.0,1.0,1,2017-10-13,2017-10-13,Minas Gerais,35020,30000,325,1,30.0,1.0
11955,2021fee8566e7160397d06a1b4e96a17,1,115.31,115.31,5.0,1.0,1,0.0,1.0,1,2017-10-24,2017-10-24,São Paulo,4571,01000,314,1,30.0,1.0
11956,20225309debb0a9e1031b180d6133758,1,101.0,101.0,5.0,1.0,1,0.0,1.0,1,2018-03-26,2018-03-26,Paraná,86020,80000,161,1,30.0,1.0
11957,20225a49ea833f6127532ed78c516c0f,1,75.07,75.07,5.0,1.0,1,0.0,1.0,1,2018-01-03,2018-01-03,Santa Catarina,88400,88000,243,1,30.0,1.0
11958,2023d2b0225103036782dc7ebdefa443,1,127.22,127.22,4.0,1.0,1,1.0,2.0,1,2018-04-19,2018-04-19,Tocantins,77020,77000,137,1,30.0,1.0
11959,202516dc06481598c2cd322fe68f5ddf,1,185.47,185.47,5.0,1.0,1,1.0,2.0,1,2018-02-03,2018-02-03,São Paulo,13015,01000,212,1,30.0,1.0
11960,2025ee43c12273db94b2b8b8577ee6e1,1,88.32,88.32,5.0,1.0,1,0.0,1.0,1,2018-05-09,2018-05-09,Rio de Janeiro,22793,20000,117,1,30.0,1.0
11961,20260cdac770469abf18ff0812a011ef,1,43.22,43.22,5.0,1.0,1,0.0,1.0,1,2018-04-17,2018-04-17,Paraná,86047,80000,139,1,30.0,1.0
11962,20262965ae07d2db3b197caaa56a623e,1,54.01,54.01,5.0,1.0,1,1.0,5.0,1,2017-03-04,2017-03-04,Rio de Janeiro,21815,20000,548,1,30.0,1.0
11963,20268c28f10a856e5dc90bf8810a5c31,1,203.27,203.27,5.0,1.0,1,1.0,6.0,1,2018-05-07,2018-05-07,Rio de Janeiro,21241,20000,119,1,30.0,1.0
11964,2026fd98a236e9f50742ccfbc21112f0,1,229.22,229.22,5.0,1.0,1,1.0,2.0,1,2017-03-08,2017-03-08,Rio de Janeiro,23098,20000,544,1,30.0,1.0
11965,20282afdbe6cf22d5f5a956d8b5a3f78,2,220.09,110.045,5.0,1.0,1,0.5,5.5,2,2018-01-30,2017-06-27,Minas Gerais,36328,30000,216,218,0.27522935779816515,109.0
11966,2028c90d6c4523ae70a285c44010258a,2,338.76,169.38,4.0,1.0,1,0.0,1.0,2,2018-07-23,2018-03-13,São Paulo,9770,01000,42,133,0.45112781954887216,66.5
11967,202a17812bf14c4879aa314899918c86,1,172.62,172.62,1.0,1.0,1,1.0,2.0,1,2018-01-19,2018-01-19,Rio Grande do Sul,92320,90000,227,1,30.0,1.0
11968,202b08b868653c0c5302dae190ac7e74,1,53.12,53.12,5.0,1.0,1,1.0,2.0,1,2018-08-25,2018-08-25,Minas Gerais,39467,30000,9,1,30.0,1.0
11969,202c5a23e7c0056f176d40683c99bba9,1,149.7,149.7,5.0,1.0,1,1.0,3.0,1,2018-02-14,2018-02-14,São Paulo,8253,01000,201,1,30.0,1.0
11970,202d155e737de1cacbca5f72cef73bb8,1,170.02,170.02,3.0,1.0,1,1.0,3.0,1,2018-05-16,2018-05-16,Goiás,75690,74000,110,1,30.0,1.0
11971,202e8fc4a2cc9aed9c91d83d04a5b88e,1,818.89,818.89,3.0,1.0,1,1.0,8.0,1,2017-04-23,2017-04-23,São Paulo,1122,01000,498,1,30.0,1.0
11972,202efea45f8d5ef76ccbecdf3ea26087,1,203.3,203.3,5.0,1.0,1,1.0,4.0,1,2017-06-28,2017-06-28,Minas Gerais,30720,30000,432,1,30.0,1.0
11973,202f843062a4797946e077cd797f9d41,1,260.0,260.0,2.0,1.0,1,1.0,8.0,1,2018-03-19,2018-03-19,São Paulo,13056,01000,168,1,30.0,1.0
11974,202fad4a680401564558b2cda0c5a8de,1,33.42,33.42,4.0,1.0,1,0.0,1.0,1,2016-10-06,2016-10-06,Paraná,83540,80000,697,1,30.0,1.0
11975,202fb36687e8fc35f797f28dc6ea60ff,1,69.54,69.54,5.0,1.0,1,1.0,2.0,1,2018-06-21,2018-06-21,Espírito Santo,29500,29000,74,1,30.0,1.0
11976,202fcf1da8f89ce2bef103e5fdfc5ab7,1,447.18,447.18,4.0,1.0,1,1.0,8.0,1,2017-03-12,2017-03-12,Rio de Janeiro,23898,20000,540,1,30.0,1.0
11977,2030093618ba6ab6c8d9047aac996be4,1,168.5,168.5,5.0,1.0,1,1.0,10.0,1,2018-07-16,2018-07-16,Minas Gerais,35164,30000,49,1,30.0,1.0
11978,20300ba8d86edaf946ccd18676a07819,1,363.24,363.24,5.0,1.0,1,0.0,1.0,1,2018-06-01,2018-06-01,Minas Gerais,39270,30000,94,1,30.0,1.0
11979,203067f52ddddec9fc294a19c819eda2,1,42.09,42.09,5.0,1.0,1,1.0,4.0,1,2018-01-19,2018-01-19,Santa Catarina,88107,88000,227,1,30.0,1.0
11980,2030fe66da9ce66d9238bd5dc4eeb370,1,121.55,121.55,5.0,1.0,1,1.0,2.0,1,2018-04-08,2018-04-08,São Paulo,13225,01000,148,1,30.0,1.0
11981,203148662a1b637a67c219d8ada39a93,1,300.0,150.0,5.0,1.0,1,0.0,1.0,1,2018-02-14,2018-02-14,Minas Gerais,30510,30000,201,1,30.0,1.0
11982,20314b19b26b9f940eb42b1894d8839f,1,307.04,153.52,5.0,1.0,1,0.0,1.0,1,2017-09-13,2017-09-13,Bahia,46470,40000,355,1,30.0,1.0
11983,20315d2fd2943f5ee5fd4b4cac993a7b,1,266.68,133.34,1.0,1.0,1,1.0,2.0,1,2017-11-24,2017-11-24,Santa Catarina,88806,88000,283,1,30.0,1.0
11984,203176d5efdb94633c04cad04377447f,1,104.7,104.7,5.0,1.0,1,1.0,2.0,1,2017-05-03,2017-05-03,Minas Gerais,38160,30000,488,1,30.0,1.0
11985,203443313490c84f08aadead1dbde82f,1,63.65,63.65,5.0,1.0,1,1.0,3.0,1,2017-02-11,2017-02-11,São Paulo,13042,01000,569,1,30.0,1.0
11986,2035421f30de4621c5c8184acfa5c918,1,38.27,38.27,5.0,1.0,1,0.0,1.0,1,2018-08-20,2018-08-20,São Paulo,2372,01000,14,1,30.0,1.0
11987,2035b89e9bda1fc115c9c305613d00ab,1,361.62,120.54,3.0,1.0,1,1.0,10.0,2,2017-11-24,2017-11-24,São Paulo,4030,01000,283,1,30.0,1.0
11988,2035dc425578425047457ca6f2cbe364,1,40.0,40.0,5.0,1.0,1,0.0,1.0,1,2017-11-18,2017-11-18,Minas Gerais,39560,30000,289,1,30.0,1.0
11989,20365e99b0642969996271c8d964c71d,1,123.49,123.49,5.0,1.0,1,0.0,1.0,1,2018-07-12,2018-07-12,Rio de Janeiro,22621,20000,53,1,30.0,1.0
11990,20369973d358044fad9e0d82001af01f,1,87.13,87.13,5.0,1.0,1,0.0,1.0,1,2017-12-28,2017-12-28,São Paulo,5725,01000,249,1,30.0,1.0
11991,2036ec6ec852107bec0c0006239baaf7,1,298.38,149.19,5.0,1.0,1,1.0,4.0,1,2018-04-17,2018-04-17,Rio Grande do Sul,96020,90000,139,1,30.0,1.0
11992,203a52b1145983c94fdbcbf514fe89ff,1,1275.88,637.94,4.0,1.0,1,0.0,1.0,1,2018-06-03,2018-06-03,Rio Grande do Sul,98280,90000,92,1,30.0,1.0
11993,203b60d303ab4fe2454b85b192d2181a,1,47.27,47.27,2.0,1.0,1,0.0,1.0,1,2018-04-12,2018-04-12,São Paulo,4915,01000,144,1,30.0,1.0
11994,203ba234be1dae9ddf36d6f4b9705bdf,1,220.04,220.04,5.0,1.0,1,0.0,1.0,1,2017-06-27,2017-06-27,São Paulo,11045,01000,433,1,30.0,1.0
11995,203be24e6117b285f1a0e57eab8d4b41,1,201.65,201.65,4.0,1.0,1,1.0,8.0,1,2018-01-12,2018-01-12,Rio Grande do Sul,95070,90000,234,1,30.0,1.0
11996,203c37755ceffec3ec8618c4057b0334,1,535.96,267.98,1.0,1.0,1,1.0,2.0,1,2018-05-11,2018-05-11,Mato Grosso do Sul,79331,79000,115,1,30.0,1.0
11997,203ce97969020fdfd456613c1c128615,1,216.07,216.07,4.0,1.0,1,1.0,8.0,1,2017-09-05,2017-09-05,Minas Gerais,35600,30000,363,1,30.0,1.0
11998,203d5416993fb9e1d8f97d713bd22cbf,1,139.27,139.27,4.0,1.0,1,1.0,2.0,1,2018-04-01,2018-04-01,Rio de Janeiro,28960,20000,155,1,30.0,1.0
11999,203e001040e6911c76252771b131fc63,1,124.52,124.52,5.0,1.0,1,0.0,1.0,1,2017-11-28,2017-11-28,Minas Gerais,39404,30000,279,1,30.0,1.0
12000,203e60579ad9b8a183d7144651dbf2ef,1,94.72,94.72,5.0,1.0,1,1.0,4.0,1,2018-07-14,2018-07-14,Minas Gerais,38411,30000,51,1,30.0,1.0
12001,203fc79ae0c4c4f2371368da39799b98,1,238.63,238.63,4.0,1.0,1,1.0,10.0,1,2018-07-24,2018-07-24,Rio de Janeiro,26013,20000,41,1,30.0,1.0
12002,20420aca195b9dddfa51c5b1637d7a90,1,233.68,116.84,3.0,1.0,1,0.0,1.0,1,2018-03-13,2018-03-13,São Paulo,9540,01000,174,1,30.0,1.0
12003,2043559e77298e5c92dccccd693424e9,1,178.9,178.9,5.0,1.0,1,1.0,4.0,1,2018-06-04,2018-06-04,Espírito Santo,29645,29000,91,1,30.0,1.0
12004,2043fa0594d35a6080c21314a98de680,1,349.12,349.12,5.0,1.0,1,1.0,3.0,1,2018-04-20,2018-04-20,São Paulo,15420,01000,136,1,30.0,1.0
12005,204411895cd94da85bf16cdd8b6fafb2,1,411.48,205.74,3.0,1.0,1,1.0,4.0,1,2017-12-08,2017-12-08,Rio de Janeiro,24440,20000,269,1,30.0,1.0
12006,204415173c3d3624e9db571d6ff0855a,1,412.48,103.12,1.0,1.0,1,0.0,1.0,1,2018-01-26,2018-01-26,Santa Catarina,89868,88000,220,1,30.0,1.0
12007,2044e6678e348ff4b607f44ce9b3d443,1,64.1,64.1,5.0,1.0,1,0.0,1.0,1,2018-01-04,2018-01-04,Minas Gerais,31275,30000,242,1,30.0,1.0
12008,2044e987c380046f8dfe77ea2876deda,1,105.28,105.28,5.0,1.0,1,1.0,10.0,1,2017-07-31,2017-07-31,Mato Grosso do Sul,79020,79000,399,1,30.0,1.0
12009,204605e46ef3b06c33ec02d395cbdefd,1,869.33,869.33,5.0,1.0,1,1.0,10.0,1,2017-11-23,2017-11-23,São Paulo,5372,01000,284,1,30.0,1.0
12010,204793d34b6b7253137d15c7d22bcd66,1,89.36,89.36,4.0,1.0,1,0.0,1.0,1,2018-05-01,2018-05-01,São Paulo,11320,01000,125,1,30.0,1.0
12011,204ae867ff4e32138e6ad032ef1cf41e,1,36.72,36.72,5.0,1.0,1,0.0,1.0,1,2018-03-08,2018-03-08,São Paulo,4892,01000,179,1,30.0,1.0
12012,204afc6af4c6ee8b7979907edde57ce7,1,44.27,44.27,1.0,1.0,1,0.0,1.0,1,2018-07-21,2018-07-21,Minas Gerais,35400,30000,44,1,30.0,1.0
12013,204c2ebdde411f63d41de3ff0f436a5e,1,197.29,197.29,5.0,1.0,1,1.0,4.0,1,2017-10-02,2017-10-02,São Paulo,4302,01000,336,1,30.0,1.0
12014,204cba313368c5a47c2fc7856eb8a499,1,180.32,180.32,1.0,1.0,1,0.0,1.0,1,2018-08-04,2018-08-04,Bahia,41260,40000,30,1,30.0,1.0
12015,204cd7eb9847685d8ca9a2507659bd7b,1,174.58,174.58,4.0,1.0,1,1.0,6.0,1,2018-03-24,2018-03-24,Piauí,64078,64000,163,1,30.0,1.0
12016,204d2cf7c29b0399507f900f6b55a582,1,39.69,39.69,1.0,1.0,1,0.0,1.0,1,2017-10-12,2017-10-12,Bahia,40391,40000,326,1,30.0,1.0
12017,204d69d0bd4871eef08a4bfe6831a518,1,67.36,67.36,4.0,1.0,1,0.0,1.0,1,2018-03-22,2018-03-22,São Paulo,13036,01000,165,1,30.0,1.0
12018,204df2d520aa8457fe3b609be2e26070,1,94.4,94.4,5.0,1.0,1,0.0,1.0,1,2018-01-17,2018-01-17,São Paulo,11020,01000,229,1,30.0,1.0
12019,204e4eb7fab7250655e67b221ded1fbc,1,35.77,35.77,5.0,1.0,1,0.0,1.0,1,2018-03-23,2018-03-23,São Paulo,9852,01000,164,1,30.0,1.0
12020,204eec5bbdb1b2f903363ed7d4c22e84,1,196.99,196.99,4.0,1.0,1,1.0,3.0,1,2017-11-26,2017-11-26,São Paulo,8710,01000,281,1,30.0,1.0
12021,204efc7a771f1a33fd28465082171f5b,2,296.11,148.055,4.0,1.0,1,0.5,2.0,2,2018-05-04,2018-04-10,São Paulo,13625,01000,122,25,2.4,12.5
12022,204fa49efb5913a76287284d6e096f69,2,34.8,17.4,4.0,1.0,1,0.0,1.0,1,2017-08-15,2017-07-19,São Paulo,9850,01000,384,28,2.142857142857143,14.0
12023,20501a5c0c49dd3e41e22d1f59f5b076,1,55.78,55.78,5.0,1.0,1,0.0,1.0,1,2017-09-18,2017-09-18,Rio de Janeiro,21041,20000,350,1,30.0,1.0
12024,2050b924adf67eeb64c66dc2fc37b0f1,1,211.12,211.12,5.0,1.0,1,0.0,1.0,1,2017-05-30,2017-05-30,Goiás,76590,74000,461,1,30.0,1.0
12025,2050d9b9721b1e61a6110666d2b2a2a8,1,144.5,144.5,5.0,1.0,1,1.0,2.0,1,2018-02-06,2018-02-06,Rio de Janeiro,23050,20000,209,1,30.0,1.0
12026,205144274ff504156c0acd6bc36ae315,1,78.87,78.87,5.0,1.0,1,0.0,1.0,1,2018-05-03,2018-05-03,São Paulo,5814,01000,123,1,30.0,1.0
12027,20515cecaa7d735f589026112e1638e6,1,552.26,552.26,5.0,1.0,1,1.0,6.0,1,2018-04-27,2018-04-27,Santa Catarina,88215,88000,129,1,30.0,1.0
12028,2051da8c86950104ad66748a1024abb8,1,217.92,108.96,5.0,1.0,1,1.0,2.0,1,2018-06-19,2018-06-19,São Paulo,3579,01000,76,1,30.0,1.0
12029,2052100271252734a28b93ba86c1acf3,1,61.76,61.76,5.0,1.0,1,1.0,5.0,1,2018-03-16,2018-03-16,Santa Catarina,88330,88000,171,1,30.0,1.0
12030,20526dd7b9c9b568da73fb138d8df913,1,49.53,49.53,5.0,1.0,1,0.0,1.0,1,2017-08-30,2017-08-30,Rio Grande do Sul,91110,90000,369,1,30.0,1.0
12031,2052aead4a5d911c35ca9ac91fcfd59d,1,144.87,144.87,3.0,1.0,1,1.0,7.0,1,2018-03-28,2018-03-28,Rio de Janeiro,20785,20000,159,1,30.0,1.0
12032,2053bd088d06f058aca86da44532cbda,1,225.04,225.04,1.0,1.0,1,1.0,4.0,1,2018-04-06,2018-04-06,Bahia,41250,40000,150,1,30.0,1.0
12033,2053bdb1a0f49c02e1b5883aa9f03036,1,75.53,75.53,5.0,1.0,1,0.0,1.0,1,2017-03-28,2017-03-28,São Paulo,8375,01000,524,1,30.0,1.0
12034,20555f7b2372553063a07264ff6d3808,1,145.56,145.56,4.0,1.0,1,1.0,3.0,1,2017-05-24,2017-05-24,Distrito Federal,71727,70000,467,1,30.0,1.0
12035,2055df3b123028bcb3ea920d31a0db46,1,301.04,150.52,5.0,1.0,1,1.0,4.0,1,2017-11-27,2017-11-27,São Paulo,4679,01000,280,1,30.0,1.0
12036,20561ff938c6410e33074dd27e2c8455,1,181.55,181.55,3.0,1.0,1,1.0,4.0,1,2017-10-02,2017-10-02,Bahia,41370,40000,336,1,30.0,1.0
12037,20568447556bfb0e74c84c75800ad215,1,34.04,34.04,4.0,1.0,1,0.0,1.0,1,2017-03-23,2017-03-23,São Paulo,4532,01000,529,1,30.0,1.0
12038,20573b57fafcc449a651f19247e20b07,1,145.58,145.58,5.0,1.0,1,0.0,1.0,1,2017-11-19,2017-11-19,Rio de Janeiro,22795,20000,288,1,30.0,1.0
12039,2057b7f5d075a840e381f8073a6ec9be,1,27.29,27.29,5.0,1.0,1,1.0,2.0,1,2018-05-18,2018-05-18,São Paulo,2314,01000,108,1,30.0,1.0
12040,2057c4a178808ef5a87a40c6adf2d89c,1,74.25,74.25,3.0,1.0,1,0.0,1.0,1,2018-04-16,2018-04-16,Paraná,81560,80000,140,1,30.0,1.0
12041,20594fdc17c82450f53730cd72ce04c3,1,165.64,165.64,5.0,1.0,1,1.0,2.0,1,2018-05-18,2018-05-18,São Paulo,11420,01000,108,1,30.0,1.0
12042,2059993ed5857ff3e5f8f476b6d424fb,1,53.62,53.62,5.0,1.0,1,0.0,1.0,1,2018-08-14,2018-08-14,Paraná,86047,80000,20,1,30.0,1.0
12043,205a1c797b2c6e626d560900a3ebde6b,1,39.42,39.42,4.0,1.0,1,0.0,1.0,1,2017-02-08,2017-02-08,Rio de Janeiro,27210,20000,572,1,30.0,1.0
12044,205ae3e9ccc20cdb70fef4909dc72140,1,34.29,34.29,5.0,1.0,1,0.0,1.0,1,2018-04-11,2018-04-11,São Paulo,6763,01000,145,1,30.0,1.0
12045,205d12d065a7b8535ed6941b838064fc,1,27.34,27.34,5.0,1.0,1,0.0,1.0,1,2018-07-18,2018-07-18,São Paulo,7862,01000,47,1,30.0,1.0
12046,205d5aa158338f2b733a07326aae8c87,1,44.11,44.11,3.0,1.0,1,0.0,1.0,1,2018-03-21,2018-03-21,Bahia,42804,40000,166,1,30.0,1.0
12047,205d8701b809013966cd74db33807954,1,153.01,153.01,5.0,1.0,1,1.0,6.0,1,2017-07-24,2017-07-24,São Paulo,3365,01000,406,1,30.0,1.0
12048,205f0db02ccc5afdf26d31c642709db8,1,64.62,64.62,4.0,1.0,1,1.0,4.0,1,2017-07-29,2017-07-29,São Paulo,18303,01000,401,1,30.0,1.0
12049,205fea0ca71690b632ed095aaf2ad12e,1,695.0,347.5,1.0,1.0,1,1.0,10.0,1,2018-07-02,2018-07-02,Minas Gerais,35290,30000,63,1,30.0,1.0
12050,20606c268ad389d2e688b4fb50ec1234,1,234.73,234.73,5.0,1.0,1,0.0,1.0,1,2017-10-03,2017-10-03,Maranhão,65045,65000,335,1,30.0,1.0
12051,20624bf2f9c39d2028397b80e4a285c5,1,147.23,147.23,5.0,1.0,1,1.0,3.0,1,2018-07-23,2018-07-23,São Paulo,13330,01000,42,1,30.0,1.0
12052,2062829df366557aaf33d5f28c84318a,1,414.18,414.18,4.0,1.0,1,1.0,4.0,1,2017-03-07,2017-03-07,Rio de Janeiro,25933,20000,545,1,30.0,1.0
12053,2063a3fcb89e48da7a1c352d9f994d5b,1,143.49,143.49,5.0,1.0,1,1.0,2.0,1,2018-07-15,2018-07-15,Minas Gerais,37950,30000,50,1,30.0,1.0
12054,2064e8cfdbccb538a8b7c4b14c24bdd8,1,65.71,65.71,4.0,1.0,1,1.0,2.0,1,2017-11-24,2017-11-24,São Paulo,3155,01000,283,1,30.0,1.0
12055,20665adc96b4c09aa93d35c8c1d02993,1,63.27,63.27,3.0,1.0,1,0.0,1.0,1,2018-02-05,2018-02-05,São Paulo,17035,01000,210,1,30.0,1.0
12056,20669a124d0efa91eedbe8262aac658e,1,450.12,225.06,4.0,1.0,1,1.0,20.0,1,2017-12-13,2017-12-13,São Paulo,13334,01000,264,1,30.0,1.0
12057,206707511ef20c9605442006b8be234d,1,114.53,114.53,2.0,1.0,1,1.0,2.0,1,2018-05-16,2018-05-16,Bahia,44840,40000,110,1,30.0,1.0
12058,206717d75fb400e235b9b0c9304af42f,1,41.75,41.75,1.0,1.0,1,0.0,1.0,1,2017-10-07,2017-10-07,São Paulo,6036,01000,331,1,30.0,1.0
12059,20681391edaed7eccd918d4a74f8a570,1,133.81,133.81,3.0,1.0,1,1.0,5.0,1,2018-07-08,2018-07-08,Paraíba,58052,58000,57,1,30.0,1.0
12060,20688d09e8fcae9548135adcf702d36d,1,119.84,119.84,4.0,1.0,1,0.0,1.0,1,2017-09-18,2017-09-18,Bahia,41760,40000,350,1,30.0,1.0
12061,2069249686a2d836376ca755ed6280fc,1,28.95,28.95,4.0,1.0,1,0.0,1.0,1,2018-06-08,2018-06-08,São Paulo,4614,01000,87,1,30.0,1.0
12062,206b04b38a5dc8404458ec16edeca606,2,226.47,113.235,4.0,1.0,1,0.5,3.0,2,2018-05-17,2018-02-01,Paraná,83065,80000,109,106,0.5660377358490566,53.0
12063,206b70ce10f00f887282a1c562ac772d,1,106.55,106.55,5.0,1.0,1,0.0,1.0,1,2017-10-04,2017-10-04,Rio de Janeiro,24230,20000,334,1,30.0,1.0
12064,206bc843f45e0d48d19b19d1b4b5ad55,1,79.56,79.56,5.0,1.0,1,1.0,2.0,1,2018-01-11,2018-01-11,Minas Gerais,35672,30000,235,1,30.0,1.0
12065,206d34806d7b78f5ec90993d79cf57bf,1,61.27,61.27,5.0,1.0,1,0.0,1.0,1,2018-08-07,2018-08-07,São Paulo,18051,01000,27,1,30.0,1.0
12066,206e64e8af2633a2ebe158a7fcb860db,1,102.03,102.03,1.0,1.0,1,0.0,1.0,1,2017-05-15,2017-05-15,São Paulo,8560,01000,476,1,30.0,1.0
12067,206e8f722f11f3cd226731386eab73ca,1,75.07,75.07,5.0,1.0,1,0.0,1.0,1,2017-12-26,2017-12-26,Rio Grande do Sul,90110,90000,251,1,30.0,1.0
12068,2071bdca99d4e7a4d9bed7cd894562ef,1,73.47,73.47,5.0,1.0,1,1.0,7.0,1,2017-10-22,2017-10-22,Santa Catarina,88820,88000,316,1,30.0,1.0
12069,2072159521783f1f92e514ce805898df,1,159.3,159.3,5.0,1.0,1,1.0,3.0,1,2017-05-27,2017-05-27,Rio Grande do Sul,95032,90000,464,1,30.0,1.0
12070,20729fb5a6c4c0afff17154acb2852c1,1,204.38,204.38,5.0,1.0,1,0.0,1.0,1,2018-05-04,2018-05-04,Rio Grande do Sul,96090,90000,122,1,30.0,1.0
12071,20738507f8a57dbde7be8f66ce61a1b5,1,344.96,344.96,5.0,1.0,1,1.0,6.0,1,2018-07-19,2018-07-19,Rio de Janeiro,21041,20000,46,1,30.0,1.0
12072,2074ff2a2209c8375cf31a02ffa76245,1,89.9,89.9,5.0,1.0,1,0.0,1.0,1,2017-11-26,2017-11-26,Rio Grande do Sul,95599,90000,281,1,30.0,1.0
12073,20752f731789b90285aa5bc78c6b8ade,1,40.95,40.95,5.0,1.0,1,0.0,1.0,1,2017-03-31,2017-03-31,São Paulo,7173,01000,521,1,30.0,1.0
12074,2075fcda759d5300387522de003dbb48,1,50.09,50.09,5.0,1.0,1,1.0,5.0,1,2018-01-21,2018-01-21,Paraná,83015,80000,225,1,30.0,1.0
12075,2076867644338930f04e6458946d7370,1,126.43,126.43,5.0,1.0,1,0.0,1.0,1,2017-10-30,2017-10-30,Distrito Federal,72322,70000,308,1,30.0,1.0
12076,2077863a1e88b8f92369334ec269423a,1,70.49,70.49,3.0,1.0,1,0.0,1.0,1,2017-11-21,2017-11-21,São Paulo,3555,01000,286,1,30.0,1.0
12077,2077f7ec37df79c62cc24b7b8f30e8c9,1,93.13,93.13,5.0,1.0,1,0.0,1.0,1,2018-07-01,2018-07-01,São Paulo,8528,01000,64,1,30.0,1.0
12078,2078ab49ca3a7a93558aeb49700a1a1e,1,49.13,49.13,1.0,1.0,1,1.0,4.0,1,2018-03-05,2018-03-05,São Paulo,8411,01000,182,1,30.0,1.0
12079,207a07e11e90ecb0457df31faafff393,1,277.92,138.96,5.0,1.0,1,0.0,1.0,1,2018-06-04,2018-06-04,São Paulo,2218,01000,91,1,30.0,1.0
12080,207a5537c81aceaf5ef4f5b1ee4cd09c,1,160.4,80.2,3.0,1.0,1,1.0,5.0,1,2017-10-19,2017-10-19,Rio de Janeiro,26900,20000,319,1,30.0,1.0
12081,207abcf5e65e72037f216db0540406e4,1,189.51,189.51,1.0,1.0,1,0.0,1.0,1,2017-11-24,2017-11-24,Rio de Janeiro,27925,20000,283,1,30.0,1.0
12082,207b4e1e12eeba1c698fcd4a9d010c36,1,46.04,46.04,5.0,1.0,1,0.0,1.0,1,2017-03-04,2017-03-04,Rio Grande do Sul,98130,90000,548,1,30.0,1.0
12083,207b943d8a627cf754d5a62210f20d00,1,107.99,107.99,5.0,1.0,1,1.0,5.0,1,2018-04-02,2018-04-02,Rio Grande do Norte,59149,59000,154,1,30.0,1.0
12084,207ba0e71c642b6eda7d0f4d41673751,1,98.69,98.69,1.0,1.0,1,0.0,1.0,1,2018-08-07,2018-08-07,São Paulo,9750,01000,27,1,30.0,1.0
